num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
2408	昨日 、 イブ は サイエンス に 発表 した 。 今日 は 2020 年 9 月 12 日 だ 。	イブ は 2010 年 2 月 8 日 に サイエンス に 発表 した 。	neutral	8	年月日	random	照応（昨日）
2409	昨日 、 トレント は 額 に 欠いた 。 今日 は 2015 年 8 月 19 日 だ 。	トレント は 2005 年 9 月 8 日 に 額 に 欠いた 。	neutral	8	年月日	random	照応（昨日）
2410	昨日 、 アイザック は サイズ に 切った 。 今日 は 2012 年 7 月 6 日 だ 。	アイザック は 2011 年 1 月 12 日 に サイズ に 切った 。	neutral	8	年月日	random	照応（昨日）
2411	昨日 、 キャロル は 内 に 結婚 した 。 今日 は 2001 年 7 月 22 日 だ 。	キャロル は 2001 年 3 月 12 日 に 内 に 結婚 した 。	neutral	8	年月日	random	照応（昨日）
2412	昨日 、 チャーリー は 報告 に 訪れた 。 今日 は 2003 年 12 月 1 日 だ 。	チャーリー は 2004 年 12 月 11 日 に 報告 に 訪れた 。	neutral	8	年月日	random	照応（昨日）
2413	昨日 、 トルーディー は 全員 に 下した 。 今日 は 2015 年 6 月 3 日 だ 。	トルーディー は 2008 年 9 月 5 日 に 全員 に 下した 。	neutral	8	年月日	random	照応（昨日）
2414	昨日 、 デイヴ は 医者 に 会った 。 今日 は 2014 年 8 月 21 日 だ 。	デイヴ は 2009 年 1 月 4 日 に 医者 に 会った 。	neutral	8	年月日	random	照応（昨日）
2415	昨日 、 マーヴィン は 近く に 待った 。 今日 は 2015 年 8 月 8 日 だ 。	マーヴィン は 2005 年 9 月 6 日 に 近く に 待った 。	neutral	8	年月日	random	照応（昨日）
2416	昨日 、 マレット は オフ に 結んだ 。 今日 は 2005 年 11 月 2 日 だ 。	マレット は 2008 年 12 月 25 日 に オフ に 結んだ 。	neutral	8	年月日	random	照応（昨日）
2417	昨日 、 ボブ は 始め に 亡くなった 。 今日 は 2015 年 4 月 19 日 だ 。	ボブ は 2003 年 3 月 22 日 に 始め に 亡くなった 。	neutral	8	年月日	random	照応（昨日）
2418	昨日 、 ゾーイ は 商品 に 付いた 。 今日 は 2012 年 1 月 25 日 だ 。	ゾーイ は 2012 年 1 月 26 日 に 商品 に 付いた 。	neutral	8	年月日	short	照応（昨日）
2419	昨日 、 スティーブ は 会員 に 送った 。 今日 は 2000 年 6 月 16 日 だ 。	スティーブ は 2000 年 6 月 18 日 に 会員 に 送った 。	neutral	8	年月日	short	照応（昨日）
2420	昨日 、 デイヴ は 遊山 に 出掛けた 。 今日 は 2000 年 4 月 3 日 だ 。	デイヴ は 2000 年 4 月 10 日 に 遊山 に 出掛けた 。	neutral	8	年月日	short	照応（昨日）
2421	昨日 、 イヴァン は 仕事 に 予定 した 。 今日 は 2017 年 7 月 5 日 だ 。	イヴァン は 2017 年 7 月 10 日 に 仕事 に 予定 した 。	neutral	8	年月日	short	照応（昨日）
2422	昨日 、 ボブ は 時 に 知った 。 今日 は 2011 年 6 月 17 日 だ 。	ボブ は 2011 年 6 月 16 日 に 時 に 知った 。	entailment	8	年月日	short	照応（昨日）
2423	昨日 、 トレント は 鳥 に 突けた 。 今日 は 2012 年 11 月 15 日 だ 。	トレント は 2012 年 11 月 21 日 に 鳥 に 突けた 。	neutral	8	年月日	short	照応（昨日）
2424	昨日 、 マレット は 彼女 に 貸した 。 今日 は 2002 年 5 月 20 日 だ 。	マレット は 2002 年 5 月 17 日 に 彼女 に 貸した 。	neutral	8	年月日	short	照応（昨日）
2425	昨日 、 イブ は 共演 に 揃えた 。 今日 は 2015 年 8 月 14 日 だ 。	イブ は 2015 年 8 月 16 日 に 共演 に 揃えた 。	neutral	8	年月日	short	照応（昨日）
2426	昨日 、 マレット は 市長 に 致した 。 今日 は 2005 年 3 月 17 日 だ 。	マレット は 2005 年 3 月 24 日 に 市長 に 致した 。	neutral	8	年月日	short	照応（昨日）
2427	昨日 、 トレント は 席 に やってきた 。 今日 は 2020 年 10 月 16 日 だ 。	トレント は 2020 年 10 月 24 日 に 席 に やってきた 。	neutral	8	年月日	short	照応（昨日）
2428	昨日 、 マーヴィン は サイズ に 生ずる た 。 今日 は 2009 年 8 月 5 日 だ 。	マーヴィン は 2009 年 8 月 6 日 に サイズ に 生ずる た 。	neutral	8	年月日	short	照応（昨日）
2429	昨日 、 ビクター は 言葉 に 合わせた 。 今日 は 2019 年 1 月 24 日 だ 。	ビクター は 2019 年 1 月 23 日 に 言葉 に 合わせた 。	entailment	8	年月日	short	照応（昨日）
2430	昨日 、 トレント は ゲスト に 御迎え した 。 今日 は 2015 年 4 月 4 日 だ 。	トレント は 2015 年 4 月 3 日 に ゲスト に 御迎え した 。	entailment	8	年月日	short	照応（昨日）
2431	昨日 、 チャーリー は 保険 に 加入 した 。 今日 は 2008 年 8 月 5 日 だ 。	チャーリー は 2008 年 8 月 4 日 に 保険 に 加入 した 。	entailment	8	年月日	short	照応（昨日）
2432	昨日 、 アイザック は フィットネス に 通った 。 今日 は 2004 年 5 月 19 日 だ 。	アイザック は 2004 年 5 月 18 日 に フィットネス に 通った 。	entailment	8	年月日	short	照応（昨日）
2433	昨日 、 マーヴィン は 客 に 受けた 。 今日 は 2014 年 10 月 18 日 だ 。	マーヴィン は 2014 年 10 月 17 日 に 客 に 受けた 。	entailment	8	年月日	short	照応（昨日）
2434	昨日 、 キャロル は 説明 文 に 書いた 。 今日 は 2005 年 1 月 15 日 だ 。	キャロル は 2005 年 1 月 14 日 に 説明 文 に 書いた 。	entailment	8	年月日	short	照応（昨日）
2435	昨日 、 イブ は 果て に 始めた 。 今日 は 2007 年 1 月 14 日 だ 。	イブ は 2007 年 1 月 13 日 に 果て に 始めた 。	entailment	8	年月日	short	照応（昨日）
2436	昨日 、 エレン は 方向 に 押した 。 今日 は 2008 年 3 月 12 日 だ 。	エレン は 2008 年 3 月 11 日 に 方向 に 押した 。	entailment	8	年月日	short	照応（昨日）
2437	昨日 、 ジャスティン は ダイエー に 入団 した 。 今日 は 2003 年 5 月 15 日 だ 。	ジャスティン は 2003 年 5 月 14 日 に ダイエー に 入団 した 。	entailment	8	年月日	short	照応（昨日）
2438	昨日 、 デイヴ は メーカー に 決まった 。 今日 は 8 月 5 日 だ 。	デイヴ は 8 月 25 日 に メーカー に 決まった 。	neutral	8	月日	random	照応（昨日）
2439	昨日 、 エレン は スクール に 入った 。 今日 は 3 月 3 日 だ 。	エレン は 11 月 27 日 に スクール に 入った 。	neutral	8	月日	random	照応（昨日）
2440	昨日 、 パット は 管理 者 に 報告 した 。 今日 は 12 月 9 日 だ 。	パット は 11 月 25 日 に 管理 者 に 報告 した 。	neutral	8	月日	random	照応（昨日）
2441	昨日 、 マチルダ は 胸 に 抱き締めた 。 今日 は 9 月 10 日 だ 。	マチルダ は 7 月 27 日 に 胸 に 抱き締めた 。	neutral	8	月日	random	照応（昨日）
2442	昨日 、 ウォルター は 内 に 結婚 した 。 今日 は 2 月 14 日 だ 。	ウォルター は 2 月 19 日 に 内 に 結婚 した 。	neutral	8	月日	random	照応（昨日）
2443	昨日 、 スティーブ は ジャパン に 出場 した 。 今日 は 2 月 22 日 だ 。	スティーブ は 3 月 12 日 に ジャパン に 出場 した 。	neutral	8	月日	random	照応（昨日）
2444	昨日 、 オスカー は 御前 に 貸した 。 今日 は 4 月 7 日 だ 。	オスカー は 8 月 6 日 に 御前 に 貸した 。	neutral	8	月日	random	照応（昨日）
2445	昨日 、 チャーリー は 親 に 説明 した 。 今日 は 5 月 5 日 だ 。	チャーリー は 8 月 19 日 に 親 に 説明 した 。	neutral	8	月日	random	照応（昨日）
2446	昨日 、 マロリー は 情報 に 生ずる た 。 今日 は 7 月 14 日 だ 。	マロリー は 10 月 7 日 に 情報 に 生ずる た 。	neutral	8	月日	random	照応（昨日）
2447	昨日 、 キャロル は 皮膚 に 起こした 。 今日 は 6 月 12 日 だ 。	キャロル は 11 月 27 日 に 皮膚 に 起こした 。	neutral	8	月日	random	照応（昨日）
2448	昨日 、 イヴァン は バルセロナ に 移籍 した 。 今日 は 6 月 9 日 だ 。	イヴァン は 6 月 8 日 に バルセロナ に 移籍 した 。	entailment	8	月日	random	照応（昨日）
2449	昨日 、 デイヴ は 始め に 亡くなった 。 今日 は 8 月 21 日 だ 。	デイヴ は 8 月 20 日 に 始め に 亡くなった 。	entailment	8	月日	random	照応（昨日）
2450	昨日 、 プロッド は 名古屋 に 移籍 した 。 今日 は 8 月 7 日 だ 。	プロッド は 8 月 8 日 に 名古屋 に 移籍 した 。	neutral	8	月日	short	照応（昨日）
2451	昨日 、 トレント は 問題 に 挟んだ 。 今日 は 6 月 12 日 だ 。	トレント は 6 月 9 日 に 問題 に 挟んだ 。	neutral	8	月日	short	照応（昨日）
2452	昨日 、 イヴァン は 風 に 別れた 。 今日 は 9 月 6 日 だ 。	イヴァン は 9 月 4 日 に 風 に 別れた 。	neutral	8	月日	short	照応（昨日）
2453	昨日 、 プロッド は 先生 に 受けた 。 今日 は 2 月 11 日 だ 。	プロッド は 2 月 16 日 に 先生 に 受けた 。	neutral	8	月日	short	照応（昨日）
2454	昨日 、 アリス は 部屋 に 案内 した 。 今日 は 12 月 4 日 だ 。	アリス は 12 月 10 日 に 部屋 に 案内 した 。	neutral	8	月日	short	照応（昨日）
2455	昨日 、 オスカー は 音 大 に 進学 した 。 今日 は 8 月 14 日 だ 。	オスカー は 8 月 13 日 に 音 大 に 進学 した 。	entailment	8	月日	short	照応（昨日）
2456	昨日 、 イブ は ゴール に 決めた 。 今日 は 1 月 21 日 だ 。	イブ は 1 月 25 日 に ゴール に 決めた 。	neutral	8	月日	short	照応（昨日）
2457	昨日 、 スティーブ は 院長 に 聞いた 。 今日 は 11 月 20 日 だ 。	スティーブ は 11 月 22 日 に 院長 に 聞いた 。	neutral	8	月日	short	照応（昨日）
2458	昨日 、 キャロル は 答え に 傾げた 。 今日 は 9 月 19 日 だ 。	キャロル は 9 月 17 日 に 答え に 傾げた 。	neutral	8	月日	short	照応（昨日）
2459	昨日 、 トレント は 内容 に 持った 。 今日 は 8 月 10 日 だ 。	トレント は 8 月 16 日 に 内容 に 持った 。	neutral	8	月日	short	照応（昨日）
2460	昨日 、 フランク は 半額 に 致した 。 今日 は 1 月 17 日 だ 。	フランク は 1 月 20 日 に 半額 に 致した 。	neutral	8	月日	short	照応（昨日）
2461	昨日 、 マーヴィン は 職場 に 入った 。 今日 は 5 月 18 日 だ 。	マーヴィン は 5 月 17 日 に 職場 に 入った 。	entailment	8	月日	short	照応（昨日）
2462	昨日 、 ゾーイ は 言葉 に 笑った 。 今日 は 6 月 17 日 だ 。	ゾーイ は 6 月 16 日 に 言葉 に 笑った 。	entailment	8	月日	short	照応（昨日）
2463	昨日 、 デイヴ は 見学 に 訪れた 。 今日 は 7 月 12 日 だ 。	デイヴ は 7 月 11 日 に 見学 に 訪れた 。	entailment	8	月日	short	照応（昨日）
2464	昨日 、 トレント は 先生 に 伺った 。 今日 は 4 月 18 日 だ 。	トレント は 4 月 17 日 に 先生 に 伺った 。	entailment	8	月日	short	照応（昨日）
2465	昨日 、 スティーブ は 時 に 帰った 。 今日 は 3 月 20 日 だ 。	スティーブ は 3 月 19 日 に 時 に 帰った 。	entailment	8	月日	short	照応（昨日）
2466	昨日 、 ボブ は 希望 者 に 行った 。 今日 は 2 月 20 日 だ 。	ボブ は 2 月 19 日 に 希望 者 に 行った 。	entailment	8	月日	short	照応（昨日）
2467	昨日 、 オスカー は 人々 に 提供 した 。 今日 は 4 月 9 日 だ 。	オスカー は 4 月 8 日 に 人々 に 提供 した 。	entailment	8	月日	short	照応（昨日）
