num	premise	hypothesis	gold_label	template_num	time_format
5250	社員 が 2 ヶ月間 以内 に 業 を 休んだ 。 社員 は 6 月 に その 業 を 休み 始めた 。	社員 は 9 月 まで に その 業 を 休み 終えた 。	entailment	25	月
5251	皆 が 4 日間 以内 に 週 末 を 越せた 。 皆 は 2004 年 10 月 8 日 に その 週 末 を 越せ 始めた 。	皆 は 2000 年 11 月 7 日 まで に その 週 末 を 越せ 終えた 。	contradiction	25	年月日
5252	彼女 が 8 日間 以内 に 肩 を 竦めた 。 彼女 は 2020 年 9 月 23 日 に その 肩 を 竦め 始めた 。	彼女 は 2005 年 4 月 23 日 まで に その 肩 を 竦め 終えた 。	contradiction	25	年月日
5253	僕 が 4 日間 以内 に 身体 を 引いた 。 僕 は 2005 年 2 月 14 日 に その 身体 を 引き 始めた 。	僕 は 2014 年 3 月 25 日 まで に その 身体 を 引き 終えた 。	entailment	25	年月日
5254	少年 が 1 日間 以内 に 半身 を 乗り出した 。 少年 は 2020 年 4 月 24 日 に その 半身 を 乗り出し 始めた 。	少年 は 2009 年 6 月 10 日 まで に その 半身 を 乗り出し 終えた 。	contradiction	25	年月日
5255	主人公 が 3 日間 以内 に 我が身 を 投じた 。 主人公 は 2007 年 2 月 4 日 に その 我が身 を 投じ 始めた 。	主人公 は 2014 年 8 月 21 日 まで に その 我が身 を 投じ 終えた 。	entailment	25	年月日
5256	児童 が 2 日間 以内 に 胸 を 塞いだ 。 児童 は 2003 年 4 月 30 日 に その 胸 を 塞ぎ 始めた 。	児童 は 2002 年 8 月 9 日 まで に その 胸 を 塞ぎ 終えた 。	contradiction	25	年月日
5257	全員 が 1 日間 以内 に 目 を 瞑った 。 全員 は 2001 年 6 月 7 日 に その 目 を 瞑り 始めた 。	全員 は 2014 年 8 月 6 日 まで に その 目 を 瞑り 終えた 。	entailment	25	年月日
5258	武士 が 9 日間 以内 に 脚 を 延ばした 。 武士 は 2016 年 10 月 11 日 に その 脚 を 延ばし 始めた 。	武士 は 2006 年 6 月 27 日 まで に その 脚 を 延ばし 終えた 。	contradiction	25	年月日
5259	僕 が 8 日間 以内 に 鳥 跡 を 濁した 。 僕 は 2010 年 1 月 20 日 に その 鳥 跡 を 濁し 始めた 。	僕 は 2008 年 8 月 13 日 まで に その 鳥 跡 を 濁し 終えた 。	contradiction	25	年月日
5260	長官 が 6 日間 以内 に 会長 を 補佐 した 。 長官 は 2006 年 11 月 12 日 に その 会長 を 補佐 し 始めた 。	長官 は 2010 年 12 月 29 日 まで に その 会長 を 補佐 し 終えた 。	entailment	25	年月日
5261	男 が 8 日間 以内 に 体 を 乗り出した 。 男 は 2003 年 11 月 20 日 に その 体 を 乗り出し 始めた 。	男 は 2005 年 12 月 4 日 まで に その 体 を 乗り出し 終えた 。	entailment	25	年月日
5262	全員 が 4 日間 以内 に 首 を 逸らした 。 全員 は 2016 年 4 月 10 日 に その 首 を 逸らし 始めた 。	全員 は 2004 年 9 月 5 日 まで に その 首 を 逸らし 終えた 。	contradiction	25	年月日
5263	彼女 が 5 日間 以内 に 寄付 を 寄せた 。 彼女 は 2003 年 11 月 26 日 に その 寄付 を 寄せ 始めた 。	彼女 は 2006 年 3 月 30 日 まで に その 寄付 を 寄せ 終えた 。	entailment	25	年月日
5264	私 が 1 日間 以内 に 心 を 馳せた 。 私 は 2001 年 7 月 31 日 に その 心 を 馳せ 始めた 。	私 は 2003 年 10 月 7 日 まで に その 心 を 馳せ 終えた 。	entailment	25	年月日
5265	人々 が 7 日間 以内 に 反応 を 寄せた 。 人々 は 2018 年 12 月 1 日 に その 反応 を 寄せ 始めた 。	人々 は 2018 年 4 月 8 日 まで に その 反応 を 寄せ 終えた 。	contradiction	25	年月日
5266	松井 が 6 日間 以内 に 刑事 を 翻弄 した 。 松井 は 2004 年 10 月 12 日 に その 刑事 を 翻弄 し 始めた 。	松井 は 2018 年 3 月 13 日 まで に その 刑事 を 翻弄 し 終えた 。	entailment	25	年月日
5267	監督 が 8 日間 以内 に 融合 を 唱えた 。 監督 は 2012 年 11 月 6 日 に その 融合 を 唱え 始めた 。	監督 は 2002 年 3 月 29 日 まで に その 融合 を 唱え 終えた 。	contradiction	25	年月日
5268	彼 が 9 日間 以内 に 体 を 潜めた 。 彼 は 2013 年 5 月 18 日 に その 体 を 潜め 始めた 。	彼 は 2007 年 11 月 16 日 まで に その 体 を 潜め 終えた 。	contradiction	25	年月日
5269	男 が 5 日間 以内 に 融合 を 唱えた 。 男 は 2020 年 7 月 25 日 に その 融合 を 唱え 始めた 。	男 は 2010 年 12 月 10 日 まで に その 融合 を 唱え 終えた 。	contradiction	25	年月日
5270	母 が 2 日間 以内 に 寝返り を 始めた 。 母 は 2015 年 12 月 11 日 に その 寝返り を 始め 始めた 。	母 は 2014 年 1 月 7 日 まで に その 寝返り を 始め 終えた 。	contradiction	25	年月日
5271	達也 が 3 日間 以内 に 躯 を 沈めた 。 達也 は 2014 年 2 月 7 日 に そ の 躯 を 沈め 始めた 。	達也 は 2017 年 11 月 16 日 まで に そ の 躯 を 沈め 終えた 。	entailment	25	年月日
5272	子供 が 8 日間 以内 に 恋心 を 抱いた 。 子供 は 2011 年 10 月 20 日 に その 恋心 を 抱き 始めた 。	子供 は 2012 年 8 月 16 日 まで に その 恋心 を 抱き 終えた 。	entailment	25	年月日
5273	彼 が 6 日間 以内 に 決心 を 翻した 。 彼 は 2019 年 9 月 6 日 に その 決心 を 翻し 始めた 。	彼 は 2010 年 11 月 25 日 まで に その 決心 を 翻し 終えた 。	contradiction	25	年月日
5274	議員 が 3 日間 以内 に 融合 を 唱えた 。 議員 は 2019 年 11 月 22 日 に その 融合 を 唱え 始めた 。	議員 は 2010 年 1 月 18 日 まで に その 融合 を 唱え 終えた 。	contradiction	25	年月日
5275	先生 が 8 日間 以内 に 是非 足 を 運んだ 。 先生 は 2019 年 4 月 2 日 に その 是非 足 を 運び 始めた 。	先生 は 2014 年 9 月 2 日 まで に その 是非 足 を 運び 終えた 。	contradiction	25	年月日
5276	議員 が 2 日間 以内 に 意見 を 呈す すった 。 議員 は 2018 年 5 月 14 日 に その 意見 を 呈す すり 始めた 。	議員 は 2010 年 12 月 12 日 まで に その 意見 を 呈す すり 終えた 。	contradiction	25	年月日
5277	私 が 9 日間 以内 に 一応 気 を 遣った 。 私 は 2019 年 3 月 23 日 に その 一応 気 を 遣い 始めた 。	私 は 2018 年 10 月 30 日 まで に その 一応 気 を 遣い 終えた 。	contradiction	25	年月日
5278	人々 が 5 日間 以内 に 寄付 を 寄せた 。 人々 は 2006 年 12 月 24 日 に その 寄付 を 寄せ 始めた 。	人々 は 2001 年 9 月 2 日 まで に その 寄付 を 寄せ 終えた 。	contradiction	25	年月日
5279	私 が 1 日間 以内 に 君 を 遠ざけた 。 私 は 2019 年 3 月 15 日 に その 君 を 遠ざけ 始めた 。	私 は 2006 年 3 月 4 日 まで に その 君 を 遠ざけ 終えた 。	contradiction	25	年月日
5280	皆 が 9 日間 以内 に 印象 を 抱いた 。 皆 は 2003 年 4 月 17 日 に その 印象 を 抱き 始めた 。	皆 は 2018 年 10 月 12 日 まで に その 印象 を 抱き 終えた 。	entailment	25	年月日
5281	彼女 が 1 日間 以内 に 会社 を 休んだ 。 彼女 は 2006 年 8 月 3 日 に その 会社 を 休み 始めた 。	彼女 は 2005 年 5 月 15 日 まで に その 会社 を 休み 終えた 。	contradiction	25	年月日
5282	私 が 2 日間 以内 に 盲目 を 反らした 。 私 は 2006 年 10 月 6 日 に その 盲目 を 反らし 始めた 。	私 は 2008 年 6 月 27 日 まで に その 盲目 を 反らし 終えた 。	entailment	25	年月日
5283	男 が 4 日間 以内 に 上半身 を 引いた 。 男 は 2006 年 8 月 22 日 に その 上半身 を 引き 始めた 。	男 は 2001 年 8 月 31 日 まで に その 上半身 を 引き 終えた 。	contradiction	25	年月日
5284	ライバル が 6 日間 以内 に タイム 差 を 詰めた 。 ライバル は 2010 年 9 月 12 日 に その タイム 差 を 詰め 始めた 。	ライバル は 2001 年 3 月 30 日 まで に その タイム 差 を 詰め 終えた 。	contradiction	25	年月日
5285	母 が 4 日間 以内 に ナニ を 血迷った 。 母 は 2016 年 2 月 29 日 に その ナニ を 血迷い 始めた 。	母 は 2008 年 11 月 21 日 まで に その ナニ を 血迷い 終えた 。	contradiction	25	年月日
5286	選手 が 7 日間 以内 に 気分 を 緩めた 。 選手 は 2005 年 1 月 5 日 に その 気分 を 緩め 始めた 。	選手 は 2012 年 4 月 4 日 まで に その 気分 を 緩め 終えた 。	entailment	25	年月日
5287	彼 が 4 日間 以内 に ガム を 割った 。 彼 は 2004 年 1 月 31 日 に その ガム を 割り 始めた 。	彼 は 2016 年 12 月 8 日 まで に その ガム を 割り 終えた 。	entailment	25	年月日
5288	私 が 1 日間 以内 に センター を 出た 。 私 は 2005 年 9 月 17 日 に その センター を 出 始めた 。	私 は 2004 年 3 月 4 日 まで に その センター を 出 終えた 。	contradiction	25	年月日
5289	私 が 1 日間 以内 に 火 を 点けた 。 私 は 2012 年 8 月 30 日 に その 火 を 点け 始めた 。	私 は 2017 年 4 月 27 日 まで に その 火 を 点け 終えた 。	entailment	25	年月日
5290	私 が 2 日間 以内 に 君 を 遠ざけた 。 私 は 2000 年 12 月 19 日 に その 君 を 遠ざけ 始めた 。	私 は 2010 年 3 月 26 日 まで に その 君 を 遠ざけ 終えた 。	entailment	25	年月日
5291	皆さん が 8 日間 以内 に 是非 足 を 運んだ 。 皆さん は 2016 年 12 月 18 日 に その 是非 足 を 運び 始めた 。	皆さん は 2018 年 9 月 12 日 まで に その 是非 足 を 運び 終えた 。	entailment	25	年月日
5292	私 が 3 日間 以内 に 指 を 挿した 。 私 は 2018 年 8 月 14 日 に その 指 を 挿し 始めた 。	私 は 2006 年 4 月 25 日 まで に その 指 を 挿し 終えた 。	contradiction	25	年月日
5293	大臣 が 7 日間 以内 に 命 を 絶った 。 大臣 は 2019 年 3 月 22 日 に その 命 を 絶ち 始めた 。	大臣 は 2019 年 7 月 31 日 まで に その 命 を 絶ち 終えた 。	entailment	25	年月日
5294	監督 が 8 日間 以内 に 疑問 を 呈す すった 。 監督 は 2008 年 6 月 27 日 に その 疑問 を 呈す すり 始めた 。	監督 は 2002 年 10 月 17 日 まで に その 疑問 を 呈す すり 終えた 。	contradiction	25	年月日
5295	男 が 2 日間 以内 に 話 を 濁した 。 男 は 2018 年 10 月 16 日 に その 話 を 濁し 始めた 。	男 は 2005 年 6 月 23 日 まで に その 話 を 濁し 終えた 。	contradiction	25	年月日
5296	彼女 が 4 日間 以内 に 街 を 出た 。 彼女 は 2016 年 12 月 17 日 に その 街 を 出 始めた 。	彼女 は 2002 年 1 月 2 日 まで に その 街 を 出 終えた 。	contradiction	25	年月日
5297	武彦 が 7 日間 以内 に 日 を 点けた 。 武彦 は 2004 年 2 月 21 日 に その 日 を 点け 始めた 。	武彦 は 2008 年 10 月 21 日 まで に その 日 を 点け 終えた 。	entailment	25	年月日
5298	客 が 5 日間 以内 に 気持ち を 害す すった 。 客 は 2007 年 8 月 27 日 に その 気持ち を 害す すり 始めた 。	客 は 2012 年 6 月 1 日 まで に その 気持ち を 害す すり 終えた 。	entailment	25	年月日
5299	少年 が 4 日間 以内 に 身体 を 躱した 。 少年 は 2015 年 9 月 8 日 に その 身体 を 躱し 始めた 。	少年 は 2008 年 8 月 21 日 まで に その 身体 を 躱し 終えた 。	contradiction	25	年月日
5300	全員 が 8 日間 以内 に 時 を 抜けた 。 全員 は 2014 年 1 月 3 日 に その 時 を 抜け 始めた 。	全員 は 2010 年 11 月 24 日 まで に その 時 を 抜け 終えた 。	contradiction	25	年月日
5301	妻 が 6 日間 以内 に 結婚 話 を 切り出した 。 妻 は 9 月 22 日 に その 結婚 話 を 切り出し 始めた 。	妻 は 8 月 10 日 まで に その 結婚 話 を 切り出し 終えた 。	contradiction	25	月日
5302	私 が 7 日間 以内 に 杭 を 挿した 。 私 は 7 月 29 日 に その 杭 を 挿し 始めた 。	私 は 1 月 18 日 まで に その 杭 を 挿し 終えた 。	contradiction	25	月日
5303	皆 が 8 日間 以内 に 欲目 を 凝らした 。 皆 は 11 月 11 日 に その 欲目 を 凝らし 始めた 。	皆 は 5 月 5 日 まで に その 欲目 を 凝らし 終えた 。	contradiction	25	月日
5304	父親 が 7 日間 以内 に 声 を 荒らげた 。 父親 は 1 月 31 日 に その 声 を 荒らげ 始めた 。	父親 は 12 月 6 日 まで に その 声 を 荒らげ 終えた 。	entailment	25	月日
5305	被害 者 が 3 日間 以内 に 一命 を 取り留めた 。 被害 者 は 11 月 29 日 に その 一命 を 取り留め 始めた 。	被害 者 は 1 月 26 日 まで に その 一命 を 取り留め 終えた 。	contradiction	25	月日
5306	女性 が 4 日間 以内 に 命 を 取り留めた 。 女性 は 4 月 8 日 に その 命 を 取り留め 始めた 。	女性 は 3 月 28 日 まで に その 命 を 取り留め 終えた 。	contradiction	25	月日
5307	少年 が 5 日間 以内 に 一 歩 身 を 乗り出した 。 少年 は 12 月 25 日 に その 一 歩 身 を 乗り出し 始めた 。	少年 は 8 月 31 日 まで に その 一 歩 身 を 乗り出し 終えた 。	contradiction	25	月日
5308	男 が 2 日間 以内 に クチ を 閉ざした 。 男 は 8 月 11 日 に その クチ を 閉ざし 始めた 。	男 は 4 月 25 日 まで に その クチ を 閉ざし 終えた 。	contradiction	25	月日
5309	家族 が 1 日間 以内 に 釘 を 挿した 。 家族 は 1 月 13 日 に その 釘 を 挿し 始めた 。	家族 は 10 月 14 日 まで に その 釘 を 挿し 終えた 。	entailment	25	月日
5310	関西 人 が 3 日間 以内 に 視線 を 凝らした 。 関西 人 は 1 月 16 日 に その 視線 を 凝らし 始めた 。	関西 人 は 2 月 13 日 まで に その 視線 を 凝らし 終えた 。	entailment	25	月日
5311	家族 が 5 日間 以内 に 針 を 挿した 。 家族 は 12 月 18 日 に その 針 を 挿し 始めた 。	家族 は 4 月 25 日 まで に その 針 を 挿し 終えた 。	contradiction	25	月日
5312	私 が 8 日間 以内 に 多少 気 を 遣った 。 私 は 9 月 11 日 に その 多少 気 を 遣い 始めた 。	私 は 10 月 26 日 まで に その 多少 気 を 遣い 終えた 。	entailment	25	月日
5313	保護 者 が 9 日間 以内 に 盲目 を 離した 。 保護 者 は 3 月 7 日 に その 盲目 を 離し 始めた 。	保護 者 は 2 月 14 日 まで に その 盲目 を 離し 終えた 。	contradiction	25	月日
