num	premise	hypothesis	gold_label	template_num	time_format	time_span
4660	アリス が 10 月 25 日 9 時 に ディスカッション を 始めた 。	アリス は それ を 10 月 25 日 12 時 に 始めた 。	contradiction	23	月日時	short
4661	フランク が 1 月 16 日 17 時 に 収集 を 開始 した 。	フランク は それ を 1 月 16 日 17 時 に 開始 した 。	entailment	23	月日時	short
4662	ボブ が 12 月 3 日 10 時 に 小 首 を 傾げた 。	ボブ は それ を 12 月 3 日 8 時 に 傾げた 。	contradiction	23	月日時	short
4663	スティーブ が 12 月 11 日 8 時 に 記録 を 切った 。	スティーブ は それ を 12 月 11 日 6 時 に 切った 。	contradiction	23	月日時	short
4664	マレット が 1 月 26 日 13 時 に 検証 を 致した 。	マレット は それ を 1 月 26 日 9 時 に 致した 。	contradiction	23	月日時	short
4665	ボブ が 9 月 3 日 12 時 に 値引き を 致した 。	ボブ は それ を 9 月 3 日 10 時 に 致した 。	contradiction	23	月日時	short
4666	スティーブ が 1 月 8 日 11 時 に キッカー を 務めた 。	スティーブ は それ を 1 月 8 日 10 時 に 務めた 。	contradiction	23	月日時	short
4667	ゾーイ が 4 月 25 日 4 時 に 永住 権 を 得た 。	ゾーイ は それ を 4 月 25 日 5 時 に 得た 。	contradiction	23	月日時	short
4668	マーヴィン が 3 月 30 日 8 時 に 色んな 夢 を 見た 。	マーヴィン は それ を 3 月 30 日 6 時 に 見た 。	contradiction	23	月日時	short
4669	キャロル が 2 月 2 日 19 時 に グランプリ を 決めた 。	キャロル は それ を 2 月 2 日 19 時 に 決めた 。	entailment	23	月日時	short
4670	アリス が 10 月 1 日 4 時 に 貴女 を サポート した 。	アリス は それ を 10 月 1 日 8 時 に サポート した 。	contradiction	23	月日時	short
4671	マレット が 9 月 4 日 15 時 に 方策 を 定めた 。	マレット は それ を 9 月 4 日 21 時 に 定めた 。	contradiction	23	月日時	short
4672	パット が 6 月 10 日 10 時 に 銭 を 払った 。	パット は それ を 6 月 10 日 9 時 に 払った 。	contradiction	23	月日時	short
4673	マチルダ が 7 月 5 日 8 時 に ギャグ を 入れた 。	マチルダ は それ を 7 月 5 日 6 時 に 入れた 。	contradiction	23	月日時	short
4674	スティーブ が 3 月 31 日 11 時 に 石段 を 上った 。	スティーブ は それ を 3 月 31 日 7 時 に 上った 。	contradiction	23	月日時	short
4675	ビクター が 3 月 11 日 12 時 に 視線 を 合わせた 。	ビクター は それ を 3 月 11 日 11 時 に 合わせた 。	contradiction	23	月日時	short
4676	オスカー が 5 日 に 戦争 を 呼んだ 。	オスカー は それ を 5 日 に 呼んだ 。	entailment	23	日	random
4677	スティーブ が 25 日 に 僕は君 を 守った 。	スティーブ は それ を 14 日 に 守った 。	contradiction	23	日	random
4678	トレント が 24 日 に 視線 を 合わせた 。	トレント は それ を 1 日 に 合わせた 。	contradiction	23	日	random
4679	アイザック が 11 日 に 取材 を 受けた 。	アイザック は それ を 16 日 に 受けた 。	contradiction	23	日	random
4680	プロッド が 6 日 に 本校 を 訪問 した 。	プロッド は それ を 30 日 に 訪問 した 。	contradiction	23	日	random
4681	スティーブ が 14 日 に 命 を 引き取った 。	スティーブ は それ を 20 日 に 引き取った 。	contradiction	23	日	random
4682	ペギー が 10 日 に 本店 を 訪れた 。	ペギー は それ を 25 日 に 訪れた 。	contradiction	23	日	random
4683	イヴァン が 2 日 に 訳 を 話した 。	イヴァン は それ を 25 日 に 話した 。	contradiction	23	日	random
4684	キャロル が 22 日 に カナダ を 訪れた 。	キャロル は それ を 29 日 に 訪れた 。	contradiction	23	日	random
4685	ボブ が 14 日 に 卒業 を 迎えた 。	ボブ は それ を 24 日 に 迎えた 。	contradiction	23	日	random
4686	ゾーイ が 1 日 に 本 を 更新 した 。	ゾーイ は それ を 1 日 に 更新 した 。	entailment	23	日	random
4687	アリス が 29 日 に 警告 を 出した 。	アリス は それ を 30 日 に 出した 。	contradiction	23	日	random
4688	トレント が 7 日 に 貴女 を 御迎え した 。	トレント は それ を 19 日 に 御迎え した 。	contradiction	23	日	random
4689	ペギー が 15 日 に 勝ち越し 点 を 奪った 。	ペギー は それ を 15 日 に 奪った 。	entailment	23	日	random
4690	エレン が 24 日 に 上映 会 を 致した 。	エレン は それ を 15 日 に 致した 。	contradiction	23	日	random
4691	マレット が 18 日 に 肉弾 戦 を 繰り広げた 。	マレット は それ を 15 日 に 繰り広げた 。	contradiction	23	日	random
4692	マーヴィン が 27 日 に 名前 を 連ねた 。	マーヴィン は それ を 7 日 に 連ねた 。	contradiction	23	日	random
4693	マレット が 18 日 に 処罰 を 下した 。	マレット は それ を 25 日 に 下した 。	contradiction	23	日	random
4694	アイザック が 7 日 に 顎 を 振った 。	アイザック は それ を 9 日 に 振った 。	contradiction	23	日	random
4695	ビクター が 11 日 に 目配せ を 送った 。	ビクター は それ を 4 日 に 送った 。	contradiction	23	日	random
4696	ビクター が 20 日 に ボード を 貰った 。	ビクター は それ を 24 日 に 貰った 。	contradiction	23	日	random
4697	アリス が 18 日 に やりがい を 語った 。	アリス は それ を 28 日 に 語った 。	contradiction	23	日	random
4698	アイザック が 18 日 に 全貌 を 表した 。	アイザック は それ を 20 日 に 表した 。	contradiction	23	日	random
4699	スティーブ が 12 日 に タイム を 切った 。	スティーブ は それ を 19 日 に 切った 。	contradiction	23	日	random
4700	アイザック が 6 日 に アドバイス を 受けた 。	アイザック は それ を 26 日 に 受けた 。	contradiction	23	日	random
4701	ウォルター が 4 日 に シャコ を 食べた 。	ウォルター は それ を 11 日 に 食べた 。	contradiction	23	日	short
4702	マロリー が 7 日 に 半年 を 切った 。	マロリー は それ を 4 日 に 切った 。	contradiction	23	日	short
4703	アイザック が 15 日 に モラハラ を 受けた 。	アイザック は それ を 18 日 に 受けた 。	contradiction	23	日	short
4704	キャロル が 4 日 に 出発 を 切った 。	キャロル は それ を 10 日 に 切った 。	contradiction	23	日	short
4705	マチルダ が 24 日 に 顔 を 消した 。	マチルダ は それ を 19 日 に 消した 。	contradiction	23	日	short
4706	フランク が 3 日 に 作詞 を 手掛けた 。	フランク は それ を 6 日 に 手掛けた 。	contradiction	23	日	short
4707	トレント が 12 日 に 逆転 を 見せた 。	トレント は それ を 11 日 に 見せた 。	contradiction	23	日	short
4708	ボブ が 17 日 に 汗 を 欠いた 。	ボブ は それ を 10 日 に 欠いた 。	contradiction	23	日	short
4709	マチルダ が 9 日 に 紅葉 を 始めた 。	マチルダ は それ を 7 日 に 始めた 。	contradiction	23	日	short
4710	ビクター が 4 日 に カムバック を 果たした 。	ビクター は それ を 2 日 に 果たした 。	contradiction	23	日	short
4711	デイヴ が 14 日 に 反省 点 を 述べた 。	デイヴ は それ を 17 日 に 述べた 。	contradiction	23	日	short
4712	スティーブ が 25 日 に 行動 を 起こした 。	スティーブ は それ を 21 日 に 起こした 。	contradiction	23	日	short
4713	アリス が 19 日 に 考え を 説明 した 。	アリス は それ を 17 日 に 説明 した 。	contradiction	23	日	short
4714	マロリー が 9 日 に 半年 を 切った 。	マロリー は それ を 11 日 に 切った 。	contradiction	23	日	short
4715	イヴァン が 14 日 に 立ち上げ を 決めた 。	イヴァン は それ を 7 日 に 決めた 。	contradiction	23	日	short
4716	フランク が 12 日 に スイス を 訪れた 。	フランク は それ を 12 日 に 訪れた 。	entailment	23	日	short
4717	アイザック が 19 日 に 同 市 を 訪問 した 。	アイザック は それ を 13 日 に 訪問 した 。	contradiction	23	日	short
4718	マーヴィン が 8 日 に 味 を 見せた 。	マーヴィン は それ を 4 日 に 見せた 。	contradiction	23	日	short
4719	エレン が 20 日 に 歩み を 進めた 。	エレン は それ を 19 日 に 進めた 。	contradiction	23	日	short
4720	ジャスティン が 17 日 に 友 を 失った 。	ジャスティン は それ を 15 日 に 失った 。	contradiction	23	日	short
4721	マロリー が 11 日 に 災害 を 被った 。	マロリー は それ を 18 日 に 被った 。	contradiction	23	日	short
4722	スティーブ が 2 日 に 祭り を 訪れた 。	スティーブ は それ を 7 日 に 訪れた 。	contradiction	23	日	short
4723	オスカー が 6 日 に 稽古事 を 始めた 。	オスカー は それ を 10 日 に 始めた 。	contradiction	23	日	short
4724	トルーディー が 3 日 に 農業 を 体験 した 。	トルーディー は それ を 8 日 に 体験 した 。	contradiction	23	日	short
4725	ジャスティン が 24 日 に 頭角 を 表した 。	ジャスティン は それ を 24 日 に 表した 。	entailment	23	日	short
4726	マレット が 22 日 18 時 に 子供 を 叱った 。	マレット は それ を 13 日 15 時 に 叱った 。	contradiction	23	日時	random
4727	スティーブ が 31 日 10 時 に 価値 観 を 伝えた 。	スティーブ は それ を 17 日 21 時 に 伝えた 。	contradiction	23	日時	random
4728	キャロル が 28 日 19 時 に 書証 を 提出 した 。	キャロル は それ を 24 日 0 時 に 提出 した 。	contradiction	23	日時	random
4729	ウォルター が 25 日 15 時 に チンポ を 出した 。	ウォルター は それ を 14 日 2 時 に 出した 。	contradiction	23	日時	random
4730	エレン が 14 日 3 時 に 称号 を 送った 。	エレン は それ を 29 日 10 時 に 送った 。	contradiction	23	日時	random
4731	ウォルター が 7 日 22 時 に 解決 法 を 教えた 。	ウォルター は それ を 30 日 10 時 に 教えた 。	contradiction	23	日時	random
4732	プロッド が 4 日 15 時 に ブーイング を 飛ばした 。	プロッド は それ を 23 日 13 時 に 飛ばした 。	contradiction	23	日時	random
4733	ペギー が 19 日 15 時 に 解説 を 伺った 。	ペギー は それ を 4 日 13 時 に 伺った 。	contradiction	23	日時	random
4734	イブ が 21 日 4 時 に 世話 役 を 務めた 。	イブ は それ を 21 日 3 時 に 務めた 。	contradiction	23	日時	random
4735	ペギー が 12 日 2 時 に 基礎 を 確認 した 。	ペギー は それ を 20 日 14 時 に 確認 した 。	contradiction	23	日時	random
4736	ボブ が 30 日 15 時 に 鎌 を 駆けた 。	ボブ は それ を 8 日 7 時 に 駆けた 。	contradiction	23	日時	random
4737	ウォルター が 25 日 0 時 に 人間 を 失った 。	ウォルター は それ を 27 日 11 時 に 失った 。	contradiction	23	日時	random
4738	エレン が 30 日 5 時 に 勝利 を 上げた 。	エレン は それ を 19 日 3 時 に 上げた 。	contradiction	23	日時	random
4739	フランク が 20 日 14 時 に 文書 を 発表 した 。	フランク は それ を 25 日 11 時 に 発表 した 。	contradiction	23	日時	random
4740	オスカー が 18 日 18 時 に 夜勤 を 始めた 。	オスカー は それ を 26 日 10 時 に 始めた 。	contradiction	23	日時	random
4741	マロリー が 19 日 9 時 に 債務 を 負った 。	マロリー は それ を 10 日 1 時 に 負った 。	contradiction	23	日時	random
4742	アイザック が 20 日 23 時 に 検認 を 受けた 。	アイザック は それ を 9 日 11 時 に 受けた 。	contradiction	23	日時	random
4743	ビクター が 22 日 9 時 に 手 を 揚げた 。	ビクター は それ を 22 日 18 時 に 揚げた 。	contradiction	23	日時	random
4744	ウォルター が 1 日 12 時 に 預託 を 行った 。	ウォルター は それ を 21 日 9 時 に 行った 。	contradiction	23	日時	random
4745	チャーリー が 17 日 19 時 に 家業 を 引き継いだ 。	チャーリー は それ を 15 日 20 時 に 引き継いだ 。	contradiction	23	日時	random
4746	ボブ が 2 日 8 時 に 犬 を 打った 。	ボブ は それ を 20 日 16 時 に 打った 。	contradiction	23	日時	random
4747	ボブ が 9 日 18 時 に 図書 館 を 訪問 した 。	ボブ は それ を 10 日 22 時 に 訪問 した 。	contradiction	23	日時	random
4748	トレント が 31 日 0 時 に レイ を 抱き締めた 。	トレント は それ を 22 日 9 時 に 抱き締めた 。	contradiction	23	日時	random
4749	オスカー が 14 日 22 時 に 銀座 を 訪れた 。	オスカー は それ を 17 日 15 時 に 訪れた 。	contradiction	23	日時	random
4750	マレット が 2 日 8 時 に 祈り を 送った 。	マレット は それ を 15 日 2 時 に 送った 。	contradiction	23	日時	random
