num	premise	hypothesis	gold_label	template_num	time_format	time_span
3394	マロリーは2001年2月に条約を結んだ。	マロリーは2007年9月に条約を結んだ。	neutral	21	年月	random
3395	フランクは2018年12月に指を出した。	フランクは2009年8月に指を出した。	neutral	21	年月	random
3396	イヴァンは2001年1月に医療費を支払った。	イヴァンは2019年12月に医療費を支払った。	neutral	21	年月	random
3397	トレントは2006年5月にサポートを致した。	トレントは2000年10月にサポートを致した。	neutral	21	年月	random
3398	マチルダは2014年7月に艦隊を送った。	マチルダは2017年11月に艦隊を送った。	neutral	21	年月	random
3399	マーヴィンは2014年7月に宝箱を開けた。	マーヴィンは2012年1月に宝箱を開けた。	neutral	21	年月	random
3400	チャーリーは2012年12月にｐｏｗｅｒを貰った。	チャーリーは2004年10月にｐｏｗｅｒを貰った。	neutral	21	年月	random
3401	イヴァンは2013年10月に解釈を述べた。	イヴァンは2013年7月に解釈を述べた。	neutral	21	年月	short
3402	ウォルターは2013年1月に全額を出した。	ウォルターは2013年3月に全額を出した。	neutral	21	年月	short
3403	マチルダは2018年11月に高齢化を迎えた。	マチルダは2018年10月に高齢化を迎えた。	neutral	21	年月	short
3404	ボブは2020年6月に後姿を消した。	ボブは2020年4月に後姿を消した。	neutral	21	年月	short
3405	マレットは2001年4月に愛情を語った。	マレットは2001年3月に愛情を語った。	neutral	21	年月	short
3406	ウォルターは2002年3月に手続きを開始した。	ウォルターは2002年5月に手続きを開始した。	neutral	21	年月	short
3407	ボブは2014年7月にスッポンを食べた。	ボブは2014年6月にスッポンを食べた。	neutral	21	年月	short
3408	キャロルは2010年8月に厳命を受けた。	キャロルは2010年8月に厳命を受けた。	entailment	21	年月	short
3409	トルーディーは2013年4月に右翼を守った。	トルーディーは2013年2月に右翼を守った。	neutral	21	年月	short
3410	ペギーは2011年6月にトスを揚げた。	ペギーは2011年6月にトスを揚げた。	entailment	21	年月	short
3411	オスカーは2002年8月に八幡宮を訪れた。	オスカーは2002年6月に八幡宮を訪れた。	neutral	21	年月	short
3412	トレントは2009年4月にびっこを挽いた。	トレントは2009年7月にびっこを挽いた。	neutral	21	年月	short
3413	チャーリーは2000年4月に世の中を変えた。	チャーリーは2000年4月に世の中を変えた。	entailment	21	年月	short
3414	ウォルターは2009年6月にパソコンをサポートした。	ウォルターは2009年3月にパソコンをサポートした。	neutral	21	年月	short
3415	イヴァンは2008年6月に群れを成した。	イヴァンは2008年6月に群れを成した。	entailment	21	年月	short
3416	ペギーは2003年9月に柿を貰った。	ペギーは2003年8月に柿を貰った。	neutral	21	年月	short
3417	マレットは2007年6月に家庭を訪れた。	マレットは2007年8月に家庭を訪れた。	neutral	21	年月	short
3418	オスカーは2019年4月に尻を出した。	オスカーは2019年2月に尻を出した。	neutral	21	年月	short
3419	ビクターは2005年7月に村内を練り歩いた。	ビクターは2005年8月に村内を練り歩いた。	neutral	21	年月	short
3420	オスカーは2002年6月に成績を収めた。	オスカーは2002年9月に成績を収めた。	neutral	21	年月	short
3421	チャーリーは2013年7月に魔力を発揮した。	チャーリーは2013年4月に魔力を発揮した。	neutral	21	年月	short
3422	イヴァンは2016年4月に手続きを行った。	イヴァンは2016年3月に手続きを行った。	neutral	21	年月	short
3423	ゾーイは2009年9月に公位を継いだ。	ゾーイは2009年7月に公位を継いだ。	neutral	21	年月	short
3424	マロリーは2020年8月に反論を開始した。	マロリーは2020年6月に反論を開始した。	neutral	21	年月	short
3425	キャロルは2011年5月に姉ちゃんを守った。	キャロルは2011年6月に姉ちゃんを守った。	neutral	21	年月	short
3426	ゾーイは2019年4月23日に喉を開いた。	ゾーイは2009年10月6日に喉を開いた。	neutral	21	年月日	random
3427	トルーディーは2013年12月6日にミドルを決めた。	トルーディーは2015年6月15日にミドルを決めた。	neutral	21	年月日	random
3428	イブは2016年10月15日に激坂を上った。	イブは2015年4月18日に激坂を上った。	neutral	21	年月日	random
3429	アイザックは2018年8月6日に歩を進めた。	アイザックは2016年2月26日に歩を進めた。	neutral	21	年月日	random
3430	イヴァンは2015年12月6日に湖を訪れた。	イヴァンは2012年9月12日に湖を訪れた。	neutral	21	年月日	random
3431	パットは2017年2月17日に酒場を訪れた。	パットは2000年1月13日に酒場を訪れた。	neutral	21	年月日	random
3432	キャロルは2006年10月20日に副賞を贈呈した。	キャロルは2010年11月22日に副賞を贈呈した。	neutral	21	年月日	random
3433	マチルダは2013年10月19日に活動を盗った。	マチルダは2002年2月19日に活動を盗った。	neutral	21	年月日	random
3434	スティーブは2014年7月27日に裁定を下した。	スティーブは2017年7月10日に裁定を下した。	neutral	21	年月日	random
3435	トルーディーは2012年7月17日に札を挙げた。	トルーディーは2015年6月25日に札を挙げた。	neutral	21	年月日	random
3436	マレットは2014年5月28日に花を流した。	マレットは2010年3月24日に花を流した。	neutral	21	年月日	random
3437	パットは2010年3月29日に食指を伸ばした。	パットは2006年11月23日に食指を伸ばした。	neutral	21	年月日	random
3438	ジャスティンは2016年9月8日に一歩足を踏み入れた。	ジャスティンは2012年1月28日に一歩足を踏み入れた。	neutral	21	年月日	random
3439	チャーリーは2002年2月8日に大統領を務めた。	チャーリーは2008年10月29日に大統領を務めた。	neutral	21	年月日	random
3440	マロリーは2016年10月20日に命を引き取った。	マロリーは2018年7月19日に命を引き取った。	neutral	21	年月日	random
3441	フランクは2000年2月8日に竜を倒した。	フランクは2014年1月24日に竜を倒した。	neutral	21	年月日	random
3442	ジャスティンは2011年9月20日に前払金を支払った。	ジャスティンは2006年8月29日に前払金を支払った。	neutral	21	年月日	random
3443	マロリーは2003年8月16日にプロフを書いた。	マロリーは2015年4月6日にプロフを書いた。	neutral	21	年月日	random
3444	アイザックは2008年8月22日に訓練を開始した。	アイザックは2018年8月3日に訓練を開始した。	neutral	21	年月日	random
3445	フランクは2020年2月4日に足を踏み入れた。	フランクは2003年11月14日に足を踏み入れた。	neutral	21	年月日	random
3446	スティーブは2007年11月11日に半月を切った。	スティーブは2006年8月30日に半月を切った。	neutral	21	年月日	random
3447	マーヴィンは2008年8月8日に首を下げた。	マーヴィンは2015年6月13日に首を下げた。	neutral	21	年月日	random
3448	アリスは2011年7月13日にヒステリを起こした。	アリスは2001年1月1日にヒステリを起こした。	neutral	21	年月日	random
3449	イヴァンは2015年10月28日に御所見を伺った。	イヴァンは2014年9月2日に御所見を伺った。	neutral	21	年月日	random
3450	チャーリーは2013年6月27日に建造を開始した。	チャーリーは2001年9月6日に建造を開始した。	neutral	21	年月日	random
